Name,Degree,Excentricidad,Clustering,Diámetro,Radio,Camino más corto promedio,Transitividad,Eficiencia Global,Rich Club Coefficient,Core Ratio,Central Point Dominance,Spectral radius,Modularidad,Colaboratividad Original,Colaboratividad 1,Colaboratividad 2,Colaboratividad 3
G0,3.386046511627907,5.097674418604651,0.057692797614278514,6.0,4.0,3.472158226472506,0.04987102321582115,0.3165790045643308,0.5,0.46511627906976744,0.20813661182706206,1.8667484001923627,0.9152358183003695,0.16165719328837816,0.6762739790950835,-0.3526179073085387,0.13063182692939335
G1,3.3867924528301887,5.910377358490566,0.07926919135511419,7.0,4.0,3.4594473754806403,0.0815347721822542,0.318421668944887,0.6666666666666666,0.37735849056603776,0.20371524606235003,1.8983782095913644,0.919386568899222,0.17093951690397408,0.7515839113945113,-0.35023619321501775,0.137879936777406
G2,3.3867924528301887,5.537735849056604,0.07095760741293482,7.0,4.0,3.5186443709201467,0.07701182578598212,0.31365146076324835,0.4222222222222222,0.41037735849056606,0.15111759080343093,1.8724085062586688,0.909952606635071,0.1794508424072757,0.730498303986412,-0.33871010373149646,0.13482766674761323
G3,3.3394495412844036,4.922018348623853,0.07579966965778027,6.0,4.0,3.4399441931256076,0.05272108843537415,0.3178532673798659,0.4,0.42201834862385323,0.14661118737935103,1.8466544509549407,0.8946011076819008,0.20405780283772845,0.7122646276623631,-0.3208580659393542,0.14027119624101494
G4,3.2589285714285716,4.991071428571429,0.1109245854430985,6.0,4.0,3.4770579756566304,0.06115610164758448,0.3148355754859153,1.0,0.4419642857142857,0.1630871336453864,1.9044533668549422,0.9088324791800129,0.20028511336962038,0.7005932946863507,-0.3324830202933825,0.14870939964959612
G5,3.3896713615023475,4.882629107981221,0.040248809496691004,6.0,3.0,3.506377889981398,0.06591500433651344,0.31364159801587926,1.0,0.3755868544600939,0.1386202758744201,1.9038297214311153,0.9240853928603064,0.13628654250766797,0.7297204786921925,-0.33972109820022145,0.12268094526458023
G6,3.61,5.15,0.054624120040232566,6.0,4.0,3.412763819095477,0.05726872246696035,0.32293551088785555,0.4444444444444444,0.445,0.15685104306367123,1.845560866244134,0.9188442211055277,0.164007834318605,0.698282122802052,-0.34446523046915833,0.13124091221433373
G7,3.5242718446601944,5.378640776699029,0.08591861468893489,7.0,4.0,3.5014444707553873,0.08898305084745763,0.315545143939735,0.6666666666666666,0.4320388349514563,0.22806473847121014,1.8695696269786977,0.9138527113426475,0.19052585766869806,0.7315824216401408,-0.32340393893812636,0.13988790721340938
G8,3.526570048309179,5.164251207729468,0.07872479757556694,7.0,4.0,3.4897987899254255,0.05550811272416738,0.31738326398530026,0.2857142857142857,0.4782608695652174,0.18751348835174483,1.9096261924915634,0.906289573659772,0.19765393770595663,0.6806161550969729,-0.3397592820765907,0.13920661755672462
G9,3.327272727272727,5.8136363636363635,0.05434877232664566,7.0,4.0,3.5400581154005812,0.050314465408805034,0.31071398920724286,0.5,0.42727272727272725,0.2278389739638376,1.8865494067276136,0.9096305520963055,0.16510708256135118,0.6925768149315314,-0.37659271515031234,0.1283593827508809
