Name,Degree,Excentricidad,Clustering,Diámetro,Radio,Camino más corto promedio,Transitividad,Eficiencia Global,Rich Club Coefficient,Core Ratio,Central Point Dominance,Spectral radius,Modularidad,Colaboratividad Original,Colaboratividad 1,Colaboratividad 2,Colaboratividad 3
G23,3.628099173553719,5.289256198347108,0.06996304928840637,7.0,4.0,3.442611707417441,0.07038312526904865,0.31830649546612905,0.6666666666666666,0.45867768595041325,0.19035145389324432,1.9021871809837902,0.9171839100168032,0.18214319294828618,0.7007588227515695,-0.33943178928162554,0.1350323276726461
G24,3.283582089552239,5.645522388059701,0.05012702137289646,7.0,4.0,3.720358879758511,0.04047337278106509,0.29613775690844163,1.0,0.43656716417910446,0.20172158703701773,1.896922647043054,0.9147241321482475,0.1551023894660982,0.6609654815258307,-0.40098147569073017,0.12136686495035037
G25,3.7033898305084745,5.313559322033898,0.050750447241274615,7.0,4.0,3.4979805265055894,0.051807506332028554,0.3151347174283673,0.6666666666666666,0.4703389830508475,0.1418725992597764,1.8719201229353986,0.9112152902993148,0.18103738553595372,0.6761650870853148,-0.35607529939378335,0.128403078655006
G26,3.3410852713178296,4.9689922480620154,0.03899948155080664,6.0,4.0,3.5328326244985373,0.04636678200692042,0.3088172010578007,0.3333333333333333,0.3682170542635659,0.17546551080921807,1.8797702652641852,0.9245920429523723,0.13471068617183013,0.708779434456752,-0.36816000996565434,0.12059390584269616
G27,3.3615384615384616,5.526923076923077,0.03509248750288284,7.0,4.0,3.7093258093258092,0.029612756264236904,0.2970336034622929,0.3333333333333333,0.4346153846153846,0.1665410754804992,1.8929232834424228,0.9239382239382239,0.1342035696297355,0.6473695554497256,-0.41635936595142964,0.11544439431817506
G28,3.4173228346456694,5.141732283464567,0.07636744155788526,6.0,4.0,3.5726245681740374,0.0530912433923236,0.3070124386626528,1.0,0.43700787401574803,0.18100397506031884,1.9192443864326605,0.9228782172979366,0.166937537033261,0.6801606363981343,-0.36828755208828945,0.13266125426974623
G29,3.4761904761904763,4.98015873015873,0.06362681099569589,6.0,4.0,3.5035730095491053,0.05027548209366391,0.3116987078143228,1.0,0.4365079365079365,0.14872196279523947,1.8462593659756923,0.9159552267121989,0.17180807321071037,0.685742608297919,-0.3531842240552082,0.1308843496924737
G30,3.3692307692307693,6.2615384615384615,0.06912195922099937,8.0,4.0,3.730828630828631,0.05815831987075929,0.2976061776063014,1.0,0.4230769230769231,0.2354489686716102,1.9455094844199357,0.9198990198990199,0.16436520273155983,0.6842765259890892,-0.4044293627167995,0.12749200920527598
G31,3.4186046511627906,5.51937984496124,0.041599173952550604,7.0,4.0,3.650318221578741,0.04846877260670364,0.30094769847742076,0.23636363636363636,0.4263565891472868,0.1811699254087714,1.8922813550898172,0.9234156788224294,0.14214539710175536,0.6745303370992662,-0.39281943245740614,0.11898296496657862
G32,3.6317991631799162,4.937238493723849,0.061101433365770064,6.0,3.0,3.4990682465454803,0.08468271334792123,0.31356433786913346,0.6666666666666666,0.42677824267782427,0.13520196771929197,1.926663815331712,0.9122042122288245,0.18340701555849417,0.7287558237637302,-0.3114147881304139,0.1311881593523678
