Name,Degree,Excentricidad,Clustering,Diámetro,Radio,Camino más corto promedio,Transitividad,Eficiencia Global,Rich Club Coefficient,Core Ratio,Central Point Dominance,Spectral radius,Modularidad,Colaboratividad Original,Colaboratividad 1,Colaboratividad 2,Colaboratividad 3
G35,3.4175438596491228,5.2631578947368425,0.0676725514340602,6.0,4.0,3.5659995058067704,0.04650283553875236,0.3058879005024772,1.0,0.40350877192982454,0.16472523230833389,1.8924663656163485,0.9301457870027181,0.15471523353364058,0.6855634565749582,-0.38775505096148855,0.1285173889923766
G36,3.5474452554744524,4.781021897810219,0.053805773463825896,6.0,4.0,3.3807117456752493,0.038776624795193886,0.3201041861625346,0.6666666666666666,0.4416058394160584,0.17381286508392607,1.8384929342624212,0.9273281463062485,0.1553937261571225,0.6744138180965752,-0.3592870300050085,0.12896143051219097
G37,3.389473684210526,4.891228070175439,0.06405972066524646,6.0,3.0,3.512503088707685,0.06094685289316162,0.3091586360266838,1.0,0.3929824561403509,0.20040558555185015,1.8547092232120832,0.9252779836916234,0.15818585887936637,0.7109752690038582,-0.35072486206015674,0.12897721554764674
G38,3.6329588014981273,4.734082397003745,0.08500621871730349,6.0,4.0,3.3934555489848215,0.05945366898768077,0.3199825406212117,0.5357142857142857,0.45318352059925093,0.18093249742851067,1.8226776124732362,0.9293458365013658,0.1790864696260849,0.6881715310585842,-0.33867544967728347,0.13908518780229798
G39,3.685823754789272,5.555555555555555,0.09851011669576244,7.0,4.0,3.369201296787504,0.07237189646064449,0.32280423280422704,0.6666666666666666,0.42911877394636017,0.14047151598391427,1.8467087600419996,0.9071028588269967,0.2299715924669167,0.727065312878193,-0.3319267295621251,0.14748567152535494
G40,3.553903345724907,5.003717472118959,0.08228903492671084,6.0,4.0,3.4849359152194417,0.0760180995475113,0.31312258410551413,1.0,0.4312267657992565,0.17643518345226925,1.8749012399133649,0.9163568773234201,0.19393503663373457,0.7153488620916872,-0.3273647820804986,0.1375249600243406
G41,3.546468401486989,4.884758364312268,0.06464651914927773,6.0,4.0,3.4791100260777896,0.07022677395757132,0.3134947936895812,1.0,0.40148698884758366,0.11901202530382388,1.9269771597016454,0.9054263996005104,0.200201008660307,0.7302648734231055,-0.31698641490617374,0.1333494299718458
G42,3.531135531135531,4.677655677655678,0.060024540256032426,5.0,3.0,3.4866677440206852,0.05648994515539305,0.3124232385261979,1.0,0.3992673992673993,0.18442350368429788,1.8747730784350278,0.9198179271708683,0.1705957494498171,0.7093705204624571,-0.3371224412183298,0.12940913419376648
G43,3.6806083650190113,4.555133079847908,0.08377997766902848,5.0,3.0,3.37125939685949,0.0735140771637122,0.32215868961581057,1.0,0.4524714828897338,0.11457062767341444,1.8168917097210397,0.9303979334165384,0.17863707137009105,0.7042380586263867,-0.31519261237992047,0.13928143744945393
G44,3.6059479553903344,5.836431226765799,0.06173770736844861,7.0,4.0,3.4274815513510513,0.0662228451296426,0.31770561689691823,0.8333333333333334,0.41263940520446096,0.15269827008881864,1.8843894924448918,0.9180491594074238,0.178669623341302,0.7185841797206185,-0.36278311776302863,0.1319743043011649
G45,3.4690909090909092,4.632727272727273,0.07089789785745564,5.0,3.0,3.4569608493696085,0.059665427509293684,0.3139734571997297,1.0,0.4,0.13597300607793592,1.866411339068709,0.9227073656270737,0.17236314575905076,0.7122852018954866,-0.3332129079196201,0.13317989870678779
G46,3.4652014652014653,4.886446886446887,0.07288579914487549,6.0,4.0,3.523028442146089,0.07005885703436492,0.3092154169360429,1.0,0.38461538461538464,0.12997185018754548,1.8717703681175488,0.9244236156000862,0.1689601800952807,0.7247547738626724,-0.3405016654677594,0.13204280339389726
G47,3.4584837545126352,5.191335740072202,0.060391014355374285,6.0,4.0,3.5268665306336002,0.06905370843989769,0.30924065644679,1.0,0.36462093862815886,0.11921563161079846,1.9017805222150073,0.8906241824935908,0.21456134991444573,0.7506718043258128,-0.31970116670286974,0.13295335694153904
G48,3.577777777777778,4.9,0.061639600845959146,6.0,3.0,3.455679471292854,0.04681255946717412,0.3152448483179843,1.0,0.4444444444444444,0.159077528462398,1.8652937199512751,0.9014181467713066,0.20489999721737479,0.6891261121772829,-0.335279106333087,0.1335575134491196
G49,3.576208178438662,5.297397769516729,0.05368624406813313,6.0,3.0,3.404316706430672,0.05887697619480284,0.3187491908487253,1.0,0.4163568773234201,0.16266960039711573,1.8721448510021814,0.9240692448537979,0.16088051774184622,0.7074131059549191,-0.3576711479857084,0.1288646186875345
Mean,3.545771885612723,4.940279449468234,0.07059928235038035,5.88,3.46,3.45088620028578,0.06563395552926368,0.3152427886925636,0.9051294261294263,0.4119807591012311,0.1539370256174851,1.863615643289277,0.9186985291671848,0.1815853010073683,0.7155371000876193,-0.3345968869567893,0.13409690248737968
