Name,Degree,Excentricidad,Clustering,Diámetro,Radio,Camino más corto promedio,Transitividad,Eficiencia Global,Rich Club Coefficient,Core Ratio,Central Point Dominance,Spectral radius,Modularidad,Colaboratividad Original,Colaboratividad 1,Colaboratividad 2,Colaboratividad 3
G0,3.74,5.325,0.08402571627794501,6.0,4.0,3.299748743718593,0.08594319009468318,0.3329974874372601,0.6,0.465,0.19986414568658145,1.858885445253492,0.8995477386934674,0.23216533987834248,0.7366668081852096,-0.2928136339314771,0.14723831812065602
G1,3.5355450236966823,4.601895734597156,0.08196759101896456,6.0,3.0,3.27483638004965,0.07434106780806488,0.3337779282330016,1.0,0.44075829383886256,0.2068812673546473,1.862853389551834,0.9035883547731889,0.21253569163496266,0.7359456717350408,-0.27816760795972284,0.14616857211897993
G2,3.5700934579439254,4.696261682242991,0.11038257521692293,6.0,3.0,3.257601684875609,0.07074527252502781,0.3350935310723167,1.0,0.4719626168224299,0.201182091234636,1.8461630677804288,0.8991707252862973,0.24296501630984332,0.7202721325429811,-0.28039659830586816,0.15678399789825032
G3,3.409090909090909,5.6,0.08309304063268796,7.0,4.0,3.3982980489829804,0.07859014050964515,0.32253503726116944,1.0,0.37272727272727274,0.17213450766123212,1.8895181740476494,0.9048152760481527,0.2027039193567081,0.7623539033831017,-0.3251186697059095,0.14260565693102306
G4,3.76,4.6,0.10930881269845674,6.0,3.0,3.223467336683417,0.09771354616048318,0.3395100502513333,1.0,0.425,0.22767567838418626,1.8221622688265762,0.9131658291457286,0.22987766048837885,0.7681406818389522,-0.25855092838608607,0.15576946768516256
G5,3.817258883248731,4.751269035532995,0.10997300101671396,6.0,3.0,3.2087951932041854,0.09006004002668445,0.3415544390345803,1.0,0.43147208121827413,0.2168444214443177,1.839279605362085,0.9116854863772921,0.23801042580049434,0.7600356952634817,-0.26960092184594187,0.1568828957844282
G6,3.368888888888889,4.973333333333334,0.06841947139672272,6.0,4.0,3.3718650793650795,0.04959254947613504,0.32399669312180907,0.4,0.39555555555555555,0.22158461389558926,1.8542720964033574,0.9087698412698413,0.1841312695255865,0.7214265441852457,-0.3341082126129159,0.13760400284077695
G7,3.644230769230769,4.783653846153846,0.09868179141743674,6.0,3.0,3.2556205871423263,0.08592041976388282,0.33604685370999693,1.0,0.42788461538461536,0.22553636534512775,1.8505586245940127,0.9204756596060943,0.2027576529127809,0.7477871359785249,-0.28946316000156136,0.15008393104242235
G8,3.4337899543378994,4.780821917808219,0.09786427172071555,6.0,3.0,3.3867454233169956,0.06371061843640607,0.3246016784663155,1.0,0.4337899543378995,0.2944456471687992,1.8852347714348159,0.9243014536466843,0.1841878115426597,0.7092665929104296,-0.326820102302702,0.14551277135481228
G9,3.645933014354067,4.650717703349282,0.08853690889314315,6.0,3.0,3.213056680161943,0.0686084142394822,0.33939163906278214,1.0,0.4354066985645933,0.20872050558669158,1.840937585967475,0.9091829223408171,0.2155560201421273,0.7357052428495591,-0.28616229290686546,0.149380453746218
G10,3.696078431372549,4.696078431372549,0.10685715566778517,5.0,3.0,3.312131749251425,0.08173076923076923,0.3320406323449857,0.5,0.4362745098039216,0.17723524839614024,1.8214806410825441,0.9146141215106732,0.22171602441388363,0.7383270859184576,-0.2878990873670686,0.15225979207167156
G11,3.447004608294931,4.56221198156682,0.08668159347190257,6.0,3.0,3.293480116060761,0.06274153216640145,0.33135774022881714,1.0,0.4055299539170507,0.27894733973009794,1.8603456835713696,0.8943932411674347,0.22564224671383495,0.7441376748529759,-0.28110204958029694,0.1484354124793063
G12,3.3805309734513274,5.252212389380531,0.10663525276709183,7.0,4.0,3.3542969518190757,0.07220136895561934,0.32651224422917247,1.0,0.43805309734513276,0.35613350574572183,1.889306116758942,0.9009636184857424,0.22455657031406076,0.7292052552693542,-0.3118540491088697,0.1523845584948877
G13,3.3480176211453743,4.753303964757709,0.0836204802104393,6.0,3.0,3.3354645043078244,0.06478745169356671,0.32628552493090335,0.5333333333333333,0.40969162995594716,0.19257606751374795,1.8540752426228808,0.8924018556781412,0.2194170602388834,0.7400262338074258,-0.2909488975893524,0.14606700872339573
G14,3.619047619047619,4.8428571428571425,0.0983070872699789,6.0,3.0,3.2420141262246527,0.06933447464155788,0.33699475962643827,0.5,0.44285714285714284,0.21104239544881426,1.8412721715313871,0.9011164274322169,0.2335609190422388,0.7343424491233161,-0.2882975176479965,0.15307819925792193
G15,3.3783783783783785,4.693693693693693,0.06819901250112807,6.0,3.0,3.3240797358444416,0.06421591437878083,0.3275066922126869,0.8333333333333334,0.3963963963963964,0.2312399570528929,1.8479967029447886,0.9215686274509803,0.1642789380109093,0.7327400946677795,-0.31679419744300585,0.13693574556543675
G16,3.4027149321266967,5.366515837104072,0.09923749198996165,6.0,4.0,3.3353352529823117,0.07227303145215258,0.32805018510910644,1.0,0.4072398190045249,0.290160178433827,1.9005052671904337,0.9189222542163719,0.19306269869823495,0.7372421799508105,-0.33225839684566927,0.14780662784247534
G17,3.5924170616113744,4.592417061611374,0.08213907999955637,5.0,3.0,3.3018731663281424,0.07861142217245241,0.33119536598218074,1.0,0.3981042654028436,0.21119230039285863,1.8430374692602982,0.9167682238772287,0.1934714339713766,0.7523705435145971,-0.28921117772465943,0.14344342304386778
G18,3.409090909090909,4.704545454545454,0.09640665320670616,6.0,3.0,3.2760896637608967,0.07007098694756125,0.33169226511703437,0.6666666666666666,0.41363636363636364,0.2190995331135039,1.9044839745855129,0.9122457451224575,0.2017981574389992,0.7388221976851852,-0.29792210658443186,0.14899328740112192
G19,3.3215859030837005,5.58590308370044,0.09470208881790133,7.0,4.0,3.3758527932634204,0.06037045506517265,0.32394977639424105,1.0,0.36123348017621143,0.2719851888247814,1.879634875290378,0.9188725585747144,0.18660265189373568,0.7442672120839507,-0.3555302450963733,0.14493458219654526
G20,3.684729064039409,4.763546798029557,0.09866634677114776,6.0,3.0,3.249475686484905,0.09368857829220353,0.33711489375547304,1.0,0.42857142857142855,0.23984732559455238,1.8758349294389378,0.8935765497732039,0.25035923387436526,0.7697294828753604,-0.2528454665569648,0.15448918396569072
G21,3.4814814814814814,4.675925925925926,0.058678455291413995,6.0,3.0,3.3349267872523685,0.06432748538011696,0.3268784094172624,1.0,0.4074074074074074,0.23020129778507986,1.8467614144936866,0.903832902670112,0.19205139698635887,0.7355857397586196,-0.2987656217341187,0.13606754145465297
G22,3.353982300884956,4.646017699115045,0.09318675693541464,6.0,3.0,3.398151425762045,0.07477498269097622,0.3214532940020733,1.0,0.4026548672566372,0.24596520665863073,1.8985221329215751,0.9126843657817109,0.19472910052757622,0.7385586601738756,-0.30121799385056613,0.14444463466137758
G23,3.6831683168316833,4.96039603960396,0.09233689054323038,6.0,4.0,3.3374710605388898,0.0906765868402697,0.3302431735711723,1.0,0.44554455445544555,0.1869966229269618,1.8549722983654635,0.9096103640214768,0.2190342563443784,0.7433423011729807,-0.28709379722280925,0.14753477810757093
G24,3.316017316017316,4.8354978354978355,0.07656511028010869,6.0,3.0,3.36721249764728,0.0504774897680764,0.3239099065187064,0.6666666666666666,0.41125541125541126,0.2188247023330702,1.8808308732381886,0.9174101261057783,0.17406094451598642,0.710054627606188,-0.3362187906963455,0.13907038878109027
G25,3.836734693877551,4.479591836734694,0.10829780757603431,6.0,3.0,3.2344322344322345,0.0874454900160661,0.338967381824589,1.0,0.4642857142857143,0.2010951514380696,1.8219992468161723,0.9176347462061748,0.22588317042230424,0.7354526415947107,-0.2679872502197338,0.15463697859469122
G26,3.4485981308411215,4.4672897196261685,0.09120564249061548,5.0,3.0,3.3018735465754028,0.07493188010899182,0.33065903207416936,1.0,0.37850467289719625,0.22331756803076933,1.857675992831755,0.9243122285112545,0.18065347075825794,0.7541824614789358,-0.2948719439431561,0.14531101717438455
G27,3.2393162393162394,4.888888888888889,0.07492501957368615,6.0,3.0,3.3656505630754556,0.06582221216919248,0.3229546482766285,1.0,0.3547008547008547,0.18974834265230148,1.8431735841303138,0.9137962657275962,0.17396425910804675,0.7545283002315956,-0.3204739507363207,0.13870111424061127
G28,3.532710280373832,5.621495327102804,0.10987199954717497,7.0,4.0,3.3258742486069064,0.07992073976221929,0.3299563737566651,0.6666666666666666,0.3925233644859813,0.1970353075698441,1.8799466270262193,0.907638980299241,0.22563820470224302,0.7597959411262732,-0.31987325497653274,0.15357647271132543
G29,3.4741784037558685,4.953051643192488,0.0861247166911683,6.0,3.0,3.3103020639560636,0.06477826793591827,0.33012224289141046,0.6666666666666666,0.4084507042253521,0.2041209606506229,1.8664559750222407,0.8897599433076446,0.23416982409735795,0.7457951870608304,-0.29296369788315946,0.14864481340980717
G30,3.411764705882353,4.660633484162896,0.09638997332455931,6.0,3.0,3.2892636774989716,0.08395769061260468,0.3306711915536588,1.0,0.3665158371040724,0.21834948474114171,1.8285423324095995,0.9018922254216372,0.21724574680572215,0.7804248509034089,-0.27270023645925723,0.15020760761697416
G31,3.6018957345971563,4.611374407582939,0.11931961424996286,6.0,3.0,3.196434213495825,0.06666666666666667,0.34040096291291666,0.6666666666666666,0.4597156398104265,0.2662989812771159,1.8210956084489553,0.9142857142857143,0.22638402398433152,0.7200669525315129,-0.2903629973474465,0.15924638227165094
G32,3.488372093023256,4.846511627906977,0.10531315520291276,6.0,3.0,3.305933492718974,0.07472324723247233,0.33054698254013787,1.0,0.4511627906976744,0.17595763975963286,1.8537407676505022,0.9214953271028037,0.19693235996862074,0.718941170872371,-0.3098911242015947,0.15032992226258057
G33,3.4311926605504586,4.779816513761468,0.09355126127331435,6.0,3.0,3.3372933665919757,0.07212205270457697,0.32747924858027977,1.0,0.3853211009174312,0.22009534677703047,1.8904923576517538,0.9239842726081258,0.18124981541365837,0.7449486145220783,-0.3151699194998525,0.14507349552855892
G34,3.4054054054054053,4.635135135135135,0.08165005646500967,5.0,3.0,3.339325751090457,0.06680299931833675,0.3269944152298254,0.6666666666666666,0.40540540540540543,0.23667529349434843,1.8698506402328123,0.9256858668623374,0.16909201186255868,0.7282517784142908,-0.31614501208093915,0.14073637876232784
G35,3.3008849557522124,5.146017699115045,0.08688549149496341,6.0,3.0,3.3473352999016717,0.08214528173794976,0.32516748607024726,0.5,0.3495575221238938,0.2433230920262729,1.8723520037637873,0.8976204523107177,0.21109279633154648,0.7837237805908914,-0.2959826630063901,0.14589767828558592
G36,3.403669724770642,4.986238532110092,0.0859218049945849,6.0,4.0,3.3222001437449795,0.05,0.3281796530391838,1.0,0.41284403669724773,0.2103477676391462,1.826590015193708,0.9215321523696782,0.1790108934349263,0.7109915585057209,-0.34280052140961126,0.1430723227392613
G37,3.6310679611650487,4.844660194174757,0.11747714213619281,6.0,3.0,3.203741416054937,0.06991799741044454,0.34092509274617644,1.0,0.44660194174757284,0.21057314983443837,1.8711689575032115,0.918115084063462,0.21975595370119583,0.7284845772511035,-0.3008591682555384,0.15828515559182826
G38,3.514018691588785,4.742990654205608,0.08800995200006621,6.0,3.0,3.326093633451801,0.07849223946784922,0.32940415076137425,0.7,0.411214953271028,0.23215910274782225,1.8413456933618149,0.9190031152647975,0.18970446131641314,0.7427873559613106,-0.30026928661192875,0.1445047735951055
G39,3.8071065989847717,4.949238578680203,0.10658560471253821,6.0,3.0,3.226872474878276,0.07300585849481749,0.34073345074077255,0.4642857142857143,0.4619289340101523,0.22185856462850084,1.8447734279824415,0.9084740495182845,0.23869925772643596,0.7285378174713717,-0.2926834582314124,0.15594881903940666
G40,3.4414414414414414,4.6441441441441444,0.10622864373458873,6.0,3.0,3.2453630100688926,0.05762861558843012,0.3345664669195329,0.8333333333333334,0.44144144144144143,0.1986133094189848,1.8433618112712395,0.9159430924136807,0.20439075361148887,0.713502815580402,-0.30842308265062546,0.15270920521098497
G41,3.4337899543378994,4.9771689497716896,0.09346081773511161,6.0,3.0,3.355368438691299,0.06657420249653259,0.3272310893274734,1.0,0.4611872146118721,0.21887820052966336,1.8765998579030592,0.9168865988018935,0.1926328621892256,0.7047683851171233,-0.32216387578522687,0.14587989845212884
G42,3.3789954337899544,4.575342465753424,0.09276580156303947,6.0,3.0,3.3248292907712287,0.06707033069399161,0.32803820535387895,1.0,0.4063926940639269,0.28326884483438464,1.8700305614711468,0.9074190440283189,0.20448654561319676,0.7382026670017476,-0.2937476337289513,0.1472680028904657
G43,3.469767441860465,4.674418604651163,0.1256666783986129,6.0,3.0,3.3322321234514236,0.07452542770096086,0.32849670361526695,1.0,0.42790697674418604,0.23923653028717837,1.8911147792524736,0.9098456857204955,0.2304827297310776,0.7341458000838871,-0.29289320614556125,0.1580280740028445
G44,3.4311926605504586,4.944954128440367,0.06930208880393594,6.0,3.0,3.390267619329472,0.0811965811965812,0.32265885934141686,0.4888888888888889,0.3577981651376147,0.17146960651592097,1.860906875169674,0.9153595738384137,0.17729384654767488,0.7672765710499839,-0.30927778821692775,0.13651116886851317
G45,3.4953271028037385,5.0046728971962615,0.10888357548063832,6.0,3.0,3.3221885832126716,0.07310469314079422,0.33013908999176583,0.6666666666666666,0.42990654205607476,0.23151447290961177,1.878051326377576,0.8893861612039841,0.2518830944775695,0.7435974315025305,-0.2863291194346359,0.15630325732346417
G46,3.6097560975609757,4.760975609756097,0.1089464864120665,6.0,3.0,3.314155906264945,0.0835635359116022,0.3313374780807548,1.0,0.424390243902439,0.17809445898579343,1.8568025375692314,0.9145384983261597,0.21887021834395282,0.7454366428780577,-0.2895965007272454,0.15273235009791092
G47,3.3721973094170403,5.260089686098655,0.07768407725678725,6.0,4.0,3.335030097361936,0.059427207637231506,0.3269293957635934,0.8333333333333334,0.4170403587443946,0.2075149408353271,1.8368819222690738,0.925625176746253,0.16455798008246586,0.7150238356555012,-0.34915774640595665,0.1394000671448819
G48,3.3866666666666667,5.062222222222222,0.07446824211201217,6.0,4.0,3.407857142857143,0.07006802721088436,0.3218961640212833,1.0,0.37777777777777777,0.19935367418917582,1.8552023170584906,0.9165873015873016,0.17738043681616286,0.7447816515496279,-0.32708140710667044,0.13781125801091068
G49,3.467889908256881,4.784403669724771,0.06037524376202772,6.0,3.0,3.3553037669640213,0.04621026894865526,0.32632435631854795,0.8333333333333334,0.43119266055045874,0.21870663205028448,1.8519535113874699,0.9113008920644315,0.17952379362047488,0.7012878489597582,-0.32975380275120725,0.13532888935151033
Mean,3.5010603222843963,4.859908064238378,0.0928756706601016,6.0,3.22,3.3108622556015246,0.07211218605759884,0.33030940645644735,0.8537301587301588,0.41655549926603114,0.22267845075071746,1.8591806710454566,0.9110361343529241,0.20620421902487235,0.7386257757045687,-0.3022124034164692,0.14760240669494912
Santiago real,3.948717948717949,5.041025641025642,0.1340367487179487,6.0,3.0,3.2275442770288127,0.10074358359318783,0.3388888888889442,1.0,0.4307692307692308,0.525,1.89,0.909,1.6048298069207434,0.7697478570975167,-0.2709951979146127,0.16440646722662383
